A,B,C,D
282.0797335,112.0383884,19.34542779,58.41964166
2225.256087,172.7687205,17.73777698,39.62311976
2537.557645,76.29005574,43.58236552,89.85054357
180.660663,193.3397306,375.5203039,26.18507305
2235.613061,79.63079297,36.22371932,82.81884794
75.00033497,199.6514891,125.926715,74.17628216
2594.515147,107.1707495,165.4825388,60.32106892
158.5398982,84.67432361,280.5067878,48.34724065
72.5412342,106.592955,71.80828914,81.84385131
56.85543421,83.1876415,141.5771798,46.68892368
121.9420866,41.86606001,93.45037704,16.35498465
313.9681257,41.51043903,29.65184232,86.56112022
260.5295689,210.2008761,143.672718,15.79977914
1298.76883,64.05505618,293.5015358,58.26349977
748.1146423,218.2360604,375.8055069,42.34180075
349.3385557,68.34198986,5.177549677,75.34719292
1552.823719,109.0409865,49.0986425,30.15903713
20.93186281,41.41683908,109.6133276,67.03300069
293.5858713,76.80307436,23.40913901,11.77876364
961.3696271,62.85011895,97.09074935,27.77930356
1306.088102,142.3631225,5.859125814,23.21505084
1380.777552,101.1848584,208.8191448,51.17368412
837.5801427,99.11171422,92.60621826,47.30464153
932.3680065,114.0674201,77.24444148,18.02107228
1124.90118,52.69497046,44.77561175,55.52596007
4047.390586,91.66134917,54.4271021,80.44326559
804.1178332,114.0074914,191.0622279,12.44986602
2029.830811,88.26947137,284.3555949,71.87095286
1189.126635,32.12970336,196.2931343,28.1908505
282.448247,115.2015131,138.6040979,26.65146528
843.0080325,113.5936667,43.44802558,33.22983999
2767.351212,119.0129247,72.01179637,68.53136305
699.3963605,282.4436651,54.66376407,83.75643079
6274.628622,64.41769506,72.42586233,18.90854266
164.7729641,60.74387908,143.1487314,52.37091571
1262.703216,84.15554862,343.4401357,70.37440695
177.5735589,122.3699886,50.25908217,66.39451511
424.8385294,92.42374257,29.52050663,46.53376905
474.7353946,164.8522044,11.96085425,65.83907355
908.6153488,108.6322501,37.27051128,21.48723803
423.408783,101.166944,121.7964871,64.63995526
1834.060311,124.8959398,108.3256045,53.28819564
824.1107966,35.73977359,99.53174402,73.45836087
218.3489024,60.57957314,50.24225732,75.98870606
710.2497847,387.6491864,239.3130226,38.78994089
304.8315472,133.3239057,238.0811671,30.90988316
1376.735377,81.11174884,25.97088868,41.91356058
2404.576378,64.8306443,59.65656146,61.258007
132.8703277,104.3808167,73.22256915,73.43279989
975.3439128,129.9069226,59.80600781,54.23423255
917.2783969,29.17394719,25.10820044,59.22930317
54.90601756,180.7513414,370.8116998,13.20452861
347.2626776,47.54154756,125.0825526,69.49128312
342.6837581,117.5149447,64.31812757,85.84898923
2081.709156,91.05765911,237.483879,37.75752807
213.1262972,56.19604068,60.1593046,74.98197598
265.1204278,57.23023844,50.85118282,62.65462414
24.96544107,436.1873425,99.82884092,66.59850644
1488.814289,101.8478416,7.57005516,-0.044765047
650.5566477,111.0343431,51.0865926,19.08890709
1489.813868,150.8130733,54.95308173,52.51050211
686.8920717,36.30918151,8.447213203,13.41450063
498.6421368,58.83257522,25.59848456,68.9085154
1156.085116,86.30549324,89.49280783,21.36455913
342.3947921,36.34256239,93.70817062,24.19332577
366.5131694,166.9755314,139.5057404,45.19797691
1697.339169,56.64517442,76.43765364,52.42291259
291.0638256,97.51231437,8.515475436,62.670359
51.53358728,79.98967686,40.74209544,83.71386698
776.247817,251.0746896,55.67177293,17.81089773
295.0168139,163.7595008,327.6764611,49.1812498
2.750754822,208.0703602,23.12594855,65.4349345
1865.674797,198.5523407,3.504387547,46.15079649
1823.582744,80.0461124,146.1153058,47.94871841
837.2774883,126.3209964,96.93926064,19.13612928
374.5702626,143.5277108,104.9321005,54.43939834
1882.352784,285.8525925,253.5969625,39.55821263
593.7487958,80.78693916,22.51189623,66.853424
44.03639626,83.42945703,43.88096877,17.52081766
345.7545117,129.6478566,28.43249218,50.70305774
491.121782,303.2847386,300.3401315,54.97059565
3330.635913,72.77717558,61.67163795,12.76864662
528.4072445,62.03406914,63.37442544,48.12398945
557.8365972,54.48386961,108.7345127,29.73677431
441.2129628,144.4200915,21.59055034,24.26225585
555.2138644,137.9792212,191.6275152,81.70426987
821.5287597,71.52841749,125.027064,59.47098554
281.5923034,129.4021597,293.78382,41.44612911
2157.059638,131.7036327,8.434573186,32.60786267
329.2673798,119.6368386,337.7632249,58.82146748
1473.50668,106.8360718,31.03854715,42.91005448
323.6192679,62.01488591,78.28034894,35.38830412
660.3392204,62.11013346,0.261021356,23.29057433
572.7357296,89.74778486,38.11610171,87.51206338
78.26594937,57.9859595,123.2638946,29.70165897
28.05144433,77.07299395,98.10513072,90.60776231
786.5935089,125.7575526,4.571468321,20.34096443
1083.760014,274.3776113,95.94088696,56.49599634
1053.272759,143.108643,48.52536809,28.99584506
1768.423971,47.86824338,56.47695395,52.30888104
765.3859761,72.62166579,148.2007131,18.71008734
2557.28283,194.8923997,163.7738058,84.74523454
489.7351024,211.9125599,7.576891607,72.581879
1561.501449,48.62301948,43.6659946,40.23537558
486.8123396,131.6172872,101.9633366,43.28807991
482.8842962,137.2511473,26.31723967,26.82112503
629.0343381,57.626113,166.1539093,56.76888409
1481.455511,226.1444518,118.9811957,20.53497304
1119.030459,80.77739057,53.69097564,30.52342865
712.1314397,235.56888,90.10129953,35.15970884
1118.014131,154.1564485,7.39184907,54.31432156
24.44746397,122.107026,134.1837292,46.61476063
330.5765372,86.78164605,89.39411723,47.57445228
1030.843585,263.9414011,69.13731132,3.894948674
379.3253866,165.4436273,124.4450074,43.15829528
203.4441512,238.7819899,47.11192471,8.715264131
4365.217227,222.2668829,89.47041849,47.67953188
111.3890666,57.50714457,118.7258028,70.30298538
205.3048341,159.9379236,156.9402733,60.29929174
600.5791645,71.43796971,238.0235702,-13.15998629
882.1319629,175.2923769,5.21611851,21.44605009
0.925870448,108.4429185,109.0937136,13.77126479
1134.313459,98.96615579,46.65419974,47.14230394
635.561252,74.02074356,37.70857123,30.95718415
711.1008642,136.1847978,26.54829146,101.2600001
828.7077221,48.69404708,5.481744275,69.62610332
1564.895799,89.38362015,143.4970374,68.91068026
460.3086817,104.0546592,11.49827493,74.16585672
4162.938613,242.8530289,533.9837491,37.84889011
2712.131085,190.8807279,76.2736654,42.56669322
419.59217,313.680539,0.539877035,42.52102848
633.2321563,122.7570241,8.98241356,59.23902592
1638.425391,141.2248383,40.46074797,18.42844712
1808.882797,120.1852918,20.20141005,89.8879866
166.5706034,91.44024701,93.36904114,36.77603902
586.8634141,40.69171784,59.73091003,28.65381715
336.2361009,276.7433326,19.90425685,42.25252017
6239.152535,29.38527726,177.7828322,0.656033943
91.59305193,136.8316283,24.75021021,58.38756172
46.52564367,82.7234535,15.23912933,56.80782937
4304.136622,77.32490983,14.21422172,56.19828738
480.5631505,50.41139523,76.82675284,51.59330949
2135.413693,61.4884521,55.23985903,43.90009139
3436.333909,63.39621235,141.2309337,23.23955724
230.1129294,75.43723911,2.449938604,39.09772853
3777.671387,67.35105906,31.32388043,23.58294733
2039.086591,144.8459378,60.60571015,87.18292597
126.8348973,122.9547598,88.76722766,86.77304474
277.1460596,109.2254441,34.08830063,30.75375751
1780.391512,36.83516522,289.4315519,2.740565693
358.3440222,62.54876717,11.21462576,22.40632497
149.4040445,63.50192673,47.50187112,54.01999996
827.0814288,38.22232648,20.14512405,38.15079011
559.6598266,61.39064667,19.52135204,54.70177048
92.77012572,49.46010168,52.91067642,65.72333272
2125.469908,110.1890523,26.18394474,63.75180958
8.148934958,90.41598033,60.73510143,45.0564055
779.1577242,208.8502077,101.159115,19.54842109
4929.53051,74.61478679,143.1320198,58.40483328
1864.314232,39.94994226,39.38801318,47.98338009
163.2001629,74.59814112,257.1945156,13.65035379
753.2481663,88.34635662,309.7707071,49.43182284
1304.969225,111.1224738,101.4072866,31.88548577
303.4351203,90.84002587,25.62515023,71.51192693
730.321768,138.2477476,50.99796971,31.61520564
583.9100764,175.9668589,93.608453,58.71139895
578.4239476,140.6062287,166.2175094,11.79820335
299.3916143,143.0485851,19.4933833,39.54179089
1042.859213,55.89598386,161.3794525,77.1209367
116.4112496,200.535295,22.39471767,31.11105443
4152.28652,60.53551984,46.89118249,20.53915447
829.8178995,182.2244462,211.9816469,50.9033345
2586.45319,211.5816508,279.2621217,32.92975806
682.6461516,92.21357881,27.53907927,33.25312826
700.1891102,35.98524447,43.05409149,24.67769115
14.07104312,76.99245522,79.81239012,43.93299036
1633.326596,107.4535548,33.62446662,55.97462465
194.7443645,175.2249073,62.19293966,53.78075157
236.6255407,81.19126353,170.3896596,86.96581098
77.59672496,95.0168745,113.5317861,20.5732057
0.230738107,75.26226827,46.09349478,5.053298836
544.7095237,249.8391055,6.299702097,50.65508355
688.9632563,157.7487153,60.4801525,58.9172938
127.5233349,177.339369,36.8183758,59.53164441
370.6184886,60.5954208,42.31302954,46.94084389
664.1256413,56.32582547,93.50330706,50.07809474
394.0125643,156.1218593,49.04229926,71.59897385
123.6058685,131.5030262,363.5845896,34.51494606
642.120162,226.6285814,31.00621888,26.92082334
377.4230019,146.2070915,139.8281748,48.12944604
444.4225668,89.28651452,82.75572886,49.41629633
305.4714487,75.42866501,15.01720283,7.37006914
726.2163421,82.68023264,45.29947274,51.25980768
684.4957648,136.5447355,135.5050857,53.52327701
1463.086645,158.5247955,2.71477573,71.25292488
193.509161,108.4628347,76.68601104,53.4187222
1233.616725,119.1168157,232.8719773,24.31435134
2328.140566,153.6775751,77.14290995,30.32712718
698.5105123,131.6211763,54.41092723,57.60522746
273.8682851,147.9513776,83.63997449,48.16048066
535.4196006,243.3042815,333.7267226,60.12339869
873.1175959,105.8726986,72.86089882,47.25631257
65.37310675,70.78172987,123.8976324,70.42145504
216.0903215,121.9811762,66.36680991,44.54615794
1524.578491,126.5532517,150.8078737,80.37537991
1040.485531,44.18047484,144.3214103,14.84998792
311.1179371,114.8445412,38.04544845,25.82623804
67.06513651,80.59766541,147.7400361,51.09701266
244.8500223,69.71622808,18.94588067,60.18742602
9.805791562,58.95105167,165.9405429,19.86177221
1050.468702,63.31359955,31.23634095,45.70984939
3576.629311,260.3709153,98.1991569,57.48711217
2361.836273,178.9232334,122.1993625,47.01315286
365.798742,51.6259562,51.07711301,20.69509815
537.1419867,207.624501,22.36085473,55.67844807
204.6060246,115.0493004,163.7497967,93.48618731
360.6015085,98.62350144,172.9397249,44.87426673
123.900699,105.9565012,16.27701427,44.98235564
200.4814584,95.9403871,213.3532826,38.63750517
2795.713583,242.0042775,26.44424295,52.029117
3621.090711,111.9647495,6.13995902,68.16043541
1390.943986,201.1888065,430.2228275,78.70020625
549.5356997,56.81853973,60.28855778,62.58781664
1061.006874,232.7193849,68.41917679,54.99857095
650.4321801,55.62011029,129.8186663,29.45693252
2098.352736,71.75809807,255.6852033,-11.0115696
338.259669,260.145437,33.20851784,89.1112902
253.1561651,178.0761024,116.7010127,8.813978729
2760.949692,32.8014747,92.12848376,55.22574531
1329.083049,116.6825488,220.7347244,40.1781071
1022.044332,129.0515186,1.241366493,45.13139205
73.27489648,73.84912532,28.50865096,55.8277467
13.44713056,119.6279713,163.5879713,34.04717991
479.1727406,251.7804142,22.72416484,47.16313612
718.2512192,194.1686857,6.766349532,30.1089647
1931.585355,99.86435763,38.83837038,72.09438392
476.8775715,94.50971988,163.6017134,61.34773728
163.5435301,106.6874436,56.61885478,49.72057949
8.471340407,201.6613907,44.39254655,30.98656808
1002.783986,63.98686902,21.56362132,30.1396272
316.7483029,61.89463158,11.41954608,28.77927149
1624.660837,62.16793516,17.3874455,61.41272519
1122.053035,181.3885273,68.899744,61.01546585
443.4722224,55.05658966,121.764421,41.63821927
2243.71781,91.99809712,108.0997851,35.25963607
1140.394752,103.5929078,56.52987387,76.84130402
1158.435,56.31730969,100.7440936,31.04807824
3221.938422,78.64160935,51.62107279,17.51361207
1068.619552,26.21294725,15.35133765,43.8355843
212.2243831,115.3287166,95.66827108,56.64481922
557.3543767,174.6887833,91.97805791,46.82591768
1183.263347,58.34828071,42.89900982,19.81677857
3.388141967,18.91781694,88.06827704,45.09582585
2994.313578,150.3867226,4.342618902,40.3270346
369.4336689,275.4990139,134.158625,53.52851491
1385.123223,109.0483176,105.1757264,71.28235741
2086.332077,131.8659948,7.778532331,43.99156485
901.0161217,85.70395323,12.73960633,20.49071564
329.9584467,149.6266649,44.23198973,21.01690061
44.72767049,84.48011306,292.387968,63.25177237
1460.00443,100.5996016,53.68029248,71.06646673
831.0517982,95.28060246,27.41180249,21.54648116
1984.498223,89.29530522,19.11529885,39.86849765
3536.336755,44.74891341,81.98080439,21.01904885
325.3140929,107.6483776,131.0603307,40.1901097
1553.144924,86.63903586,89.87555723,22.9468796
429.7628561,206.7328834,10.93899218,70.04102887
2300.593955,104.3680369,155.2122818,38.81840782
1365.663177,76.43428405,26.69197933,44.50385521
584.6439209,125.1289746,23.70912326,58.50812894
1355.901204,67.39668641,40.37321348,52.65848082
1049.884123,123.1270115,77.83669616,42.01329139
42.16133994,63.63308056,12.63099287,30.47041337
327.8786917,132.7647466,365.5578935,44.7751435
291.8053264,29.75592709,12.00335385,49.41262319
123.6046283,99.78890842,64.63730452,53.01757813
1335.884244,96.33192822,79.53618243,32.32653805
242.2346173,55.26680838,126.4860748,4.654983283
256.2672139,66.07899455,235.8253916,69.89471458
711.5361079,214.0328917,166.9466473,61.22131743
1177.047073,70.72131817,83.8944445,73.00620808
0.735596629,129.0288883,84.45156304,53.83058087
2064.280577,63.54436782,80.60977221,19.57442184
522.065051,101.9821096,116.3563546,64.51553273
776.9206723,117.6668926,131.4423264,50.63519849
421.0099457,171.7533558,300.715369,17.43590432
1836.444028,42.17300596,42.26675991,34.9682696
648.6520395,238.0371776,27.29170256,59.84294531
747.9937424,93.41710378,176.5562608,44.17992198
1391.845712,47.66498204,143.6005018,45.81046914
116.7244395,93.74845846,123.1133565,49.03601529
522.3318324,93.74501522,8.481561728,51.63138068
804.8862209,137.6084387,46.86653192,83.30248016
1575.639032,76.46659513,5.327316622,44.43599994
245.1155921,82.05861916,25.09155571,30.96459914
44.50984439,159.6169823,49.9638097,41.0930845
953.7284197,85.82426103,11.90349037,22.10910448
2081.336648,62.59652597,84.11446628,65.12301107
412.3030207,114.2525359,210.8014071,57.95392442
2251.099304,198.1169814,6.942133908,47.39571745
799.9428389,36.05453523,342.7431528,60.27853577
148.717151,69.86545019,107.5360911,14.61944057
1694.84267,104.2962824,57.00502363,36.59800356
1161.524147,115.4746307,121.1637421,39.63990476
497.7324484,111.0679103,116.2962942,37.89979297
1683.990497,90.02740326,163.4442395,39.39782722
918.5982367,188.058959,239.5228198,50.39594191
567.283391,123.1707042,61.69183198,43.50311442
1960.724376,122.3663804,28.21754219,35.58361907
843.6990575,84.42819166,6.463898796,69.19879736
1077.850236,104.3283224,17.6791665,40.66562279
725.5729893,135.2051878,39.12535352,70.18995612
1087.771996,68.78588372,147.3960447,16.10960694
325.8736004,225.7349137,100.5650942,37.80432081
1010.794636,144.3479016,8.008432652,47.5163863
181.9178308,266.7136267,10.50300557,34.51343608
3466.203874,124.9788839,52.18094403,49.22163501
639.5784835,107.5993573,5.871620856,69.21340594
888.0495242,133.7762846,50.19819629,52.93087724
75.43139113,35.93770115,73.52864898,66.59125343
3231.394477,63.1350973,47.03275338,107.0715523
1148.322438,66.36607985,2.221004938,32.11178588
893.4857603,223.3945789,127.8828896,33.58630228
1444.578683,71.43022552,175.8389678,57.54422873
3021.697082,157.5186224,5.227680954,39.22030958
185.0564601,77.92063008,81.50760878,35.87480866
1478.236418,347.6812415,29.59066709,24.37111039
883.0181863,78.81590206,7.77296748,22.25249323
317.4916601,48.66629234,50.31953713,75.90348102
38.53310412,36.91919237,9.301592902,49.5782922
1603.503734,94.86139663,120.4308648,44.6298082
1361.088774,53.67817651,7.993621162,36.29251472
647.1071327,86.55952007,278.9501088,59.80336006
887.985981,53.02641283,59.06973246,49.32215475
148.1415797,74.37025595,52.39674742,50.60225743
1012.487981,64.87412508,90.49178962,33.53906032
869.4783786,122.0040994,15.9563325,32.24253996
538.8566707,170.0298583,32.75746003,23.99175472
1540.85049,183.532571,16.70291714,57.14079839
1734.191946,216.2594676,10.78920936,72.56770257
322.34506,73.51826463,75.58347547,44.30549259
